"cid","site","burnt","N","juv","mat","scale","heterogen"
444,"Cold",0,64,63,1,"Scale_3",1447.55419921875
444,"Cold",0,64,63,1,"Scale_4",2020.78686523438
444,"Cold",0,64,63,1,"Scale_5",1433.6953125
444,"Cold",0,64,63,1,"Scale_6",681.910400390625
444,"Cold",0,64,63,1,"Scale_7",209.627349853516
444,"Cold",0,64,63,1,"Scale_8",62.1526565551758
444,"Cold",0,64,63,1,"Scale_9",19.2255859375
67,"Cold",0,24,21,3,"Scale_1",491.672088623047
67,"Cold",0,24,21,3,"Scale_2",277.173919677734
67,"Cold",0,24,21,3,"Scale_3",1292.1103515625
67,"Cold",0,24,21,3,"Scale_4",1180.61730957031
67,"Cold",0,24,21,3,"Scale_5",871.159057617188
67,"Cold",0,24,21,3,"Scale_6",479.574188232422
67,"Cold",0,24,21,3,"Scale_7",167.948989868164
67,"Cold",0,24,21,3,"Scale_8",50.1715621948242
67,"Cold",0,24,21,3,"Scale_9",14.6201868057251
11,"Cold",0,39,33,6,"Scale_1",282.721862792969
11,"Cold",0,39,33,6,"Scale_2",467.130035400391
11,"Cold",0,39,33,6,"Scale_3",630.114562988281
11,"Cold",0,39,33,6,"Scale_4",1348.77124023438
11,"Cold",0,39,33,6,"Scale_5",1224.50988769531
11,"Cold",0,39,33,6,"Scale_6",654.879089355469
11,"Cold",0,39,33,6,"Scale_7",266.301391601562
11,"Cold",0,39,33,6,"Scale_8",78.1980743408203
11,"Cold",0,39,33,6,"Scale_9",27.0004177093506
26,"Cold",0,39,33,6,"Scale_1",98.8822631835938
26,"Cold",0,39,33,6,"Scale_2",208.922561645508
26,"Cold",0,39,33,6,"Scale_3",1319.17077636719
26,"Cold",0,39,33,6,"Scale_4",1891.25134277344
26,"Cold",0,39,33,6,"Scale_5",1441.32287597656
26,"Cold",0,39,33,6,"Scale_6",588.179016113281
26,"Cold",0,39,33,6,"Scale_7",207.403717041016
26,"Cold",0,39,33,6,"Scale_8",62.7596893310547
26,"Cold",0,39,33,6,"Scale_9",18.3238468170166
134,"Cold",0,30,16,14,"Scale_1",229.05793762207
134,"Cold",0,30,16,14,"Scale_2",871.265869140625
134,"Cold",0,30,16,14,"Scale_3",3196.591796875
134,"Cold",0,30,16,14,"Scale_4",2731.37255859375
134,"Cold",0,30,16,14,"Scale_5",1766.91845703125
134,"Cold",0,30,16,14,"Scale_6",727.9599609375
134,"Cold",0,30,16,14,"Scale_7",276.164123535156
134,"Cold",0,30,16,14,"Scale_8",88.4297866821289
134,"Cold",0,30,16,14,"Scale_9",27.6420383453369
212,"Cold",1,34,17,17,"Scale_1",272.019744873047
212,"Cold",1,34,17,17,"Scale_2",240.60661315918
212,"Cold",1,34,17,17,"Scale_3",688.212646484375
212,"Cold",1,34,17,17,"Scale_4",714.255432128906
212,"Cold",1,34,17,17,"Scale_5",810.476806640625
212,"Cold",1,34,17,17,"Scale_6",348.749114990234
212,"Cold",1,34,17,17,"Scale_7",118.638542175293
212,"Cold",1,34,17,17,"Scale_8",34.9883613586426
212,"Cold",1,34,17,17,"Scale_9",10.1434307098389
480,"Cold",1,0,0,0,"Scale_1",19.859016418457
480,"Cold",1,0,0,0,"Scale_2",148.294036865234
480,"Cold",1,0,0,0,"Scale_3",112.042404174805
480,"Cold",1,0,0,0,"Scale_4",243.139770507812
480,"Cold",1,0,0,0,"Scale_5",289.763153076172
480,"Cold",1,0,0,0,"Scale_6",193.279266357422
480,"Cold",1,0,0,0,"Scale_7",80.1957473754883
480,"Cold",1,0,0,0,"Scale_8",24.6657314300537
480,"Cold",1,0,0,0,"Scale_9",7.27190971374512
8,"Cold",0,45,31,14,"Scale_1",310.060882568359
8,"Cold",0,45,31,14,"Scale_2",270.696166992188
8,"Cold",0,45,31,14,"Scale_3",462.177673339844
8,"Cold",0,45,31,14,"Scale_4",1027.8701171875
8,"Cold",0,45,31,14,"Scale_5",1006.03106689453
8,"Cold",0,45,31,14,"Scale_6",459.302215576172
8,"Cold",0,45,31,14,"Scale_7",182.0634765625
8,"Cold",0,45,31,14,"Scale_8",54.0853309631348
8,"Cold",0,45,31,14,"Scale_9",16.2427349090576
301,"Cold",1,0,0,0,"Scale_1",11.6978483200073
301,"Cold",1,0,0,0,"Scale_2",241.305145263672
301,"Cold",1,0,0,0,"Scale_3",321.1171875
301,"Cold",1,0,0,0,"Scale_4",329.334289550781
301,"Cold",1,0,0,0,"Scale_5",453.111968994141
301,"Cold",1,0,0,0,"Scale_6",271.216278076172
301,"Cold",1,0,0,0,"Scale_7",109.42276763916
301,"Cold",1,0,0,0,"Scale_8",34.4185676574707
301,"Cold",1,0,0,0,"Scale_9",10.6038341522217
122,"Cold",0,28,25,3,"Scale_1",425.691436767578
122,"Cold",0,28,25,3,"Scale_2",294.720306396484
122,"Cold",0,28,25,3,"Scale_3",2219.77099609375
